image_path,arm_type,angle,label
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_027.jpg,right,96.90848540755415,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_028.jpg,right,108.5896757371049,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_029.jpg,right,104.2933923100153,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_030.jpg,right,117.94110992464005,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_031.jpg,right,139.82276756813783,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_032.jpg,right,145.41416502717604,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_033.jpg,right,144.63318896649383,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_034.jpg,right,148.7363401827065,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_035.jpg,right,133.8391162613365,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_036.jpg,right,106.10339892856071,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_037.jpg,right,92.77959303551451,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_038.jpg,right,87.15791504109706,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_039.jpg,right,100.5510143208344,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_040.jpg,right,117.93952345508167,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_041.jpg,right,142.63033470194313,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_042.jpg,right,130.78615452228163,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_043.jpg,right,128.24158540291526,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_044.jpg,right,133.14240646890622,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_045.jpg,right,139.9179441476367,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_046.jpg,right,139.7548358486168,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_047.jpg,right,136.93651827343942,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_048.jpg,right,143.4415225093209,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_049.jpg,right,140.01234028909002,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_050.jpg,right,105.73755419425262,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_051.jpg,right,108.48268251006402,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_052.jpg,right,110.48449340740217,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_053.jpg,right,111.37502993557749,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_054.jpg,right,114.40493743355549,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_055.jpg,right,141.35266225333723,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_056.jpg,right,139.8114968281378,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_057.jpg,right,138.6618604895544,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_058.jpg,right,126.52532370960449,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_059.jpg,right,125.2217677441001,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_060.jpg,right,129.2964991824945,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_061.jpg,right,134.1767943336274,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_062.jpg,right,127.92806801581038,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_063.jpg,right,109.88364513359093,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_064.jpg,right,124.03859731915217,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_065.jpg,right,132.95932411845402,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_066.jpg,right,134.68092540063068,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_067.jpg,right,137.26112535682165,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_068.jpg,right,138.19044976535918,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_069.jpg,right,140.81544814572356,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_070.jpg,right,131.37759052983228,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_071.jpg,right,142.31734782757698,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_072.jpg,right,144.7254731345139,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_073.jpg,right,132.24498604104681,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_074.jpg,right,134.3482543440501,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_075.jpg,right,135.01690719647033,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_076.jpg,right,136.26659848112212,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_077.jpg,right,135.36880892362447,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_078.jpg,right,136.09705132500443,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_079.jpg,right,136.16077743222905,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_080.jpg,right,133.3253518012696,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_081.jpg,right,121.41804696930495,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_082.jpg,right,125.14530982154194,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_083.jpg,right,139.709770469262,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_084.jpg,right,142.06031787324898,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_085.jpg,right,147.66273745048625,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_086.jpg,right,152.0177249447113,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_087.jpg,right,153.3079788691845,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_088.jpg,right,109.30881388946999,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_089.jpg,right,122.59336480682806,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_090.jpg,right,121.87547864987985,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_091.jpg,right,124.91577728510212,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_092.jpg,right,107.16540326684087,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_093.jpg,right,123.66556853953952,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_094.jpg,right,124.36196587606224,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_095.jpg,right,119.81505025299664,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_096.jpg,right,95.30156190463799,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_097.jpg,right,78.11601507294907,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_098.jpg,right,76.02268179414287,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_099.jpg,right,105.95769035075743,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_100.jpg,right,113.91332861224194,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_101.jpg,right,110.92505570364537,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_102.jpg,right,136.1236418396689,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_103.jpg,right,126.45581953502267,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_104.jpg,right,126.80855301783164,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_105.jpg,right,124.67027706523693,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_106.jpg,right,133.95098959701633,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_107.jpg,right,133.46561829699723,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_108.jpg,right,125.98892194021657,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_109.jpg,right,125.67295807396128,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_110.jpg,right,112.96217020308893,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_111.jpg,right,112.22573121792836,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_112.jpg,right,111.59181317056412,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_113.jpg,right,105.15635347107644,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_114.jpg,right,103.34367363960428,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_115.jpg,right,124.63661511521097,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_116.jpg,right,135.09594048630797,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_117.jpg,right,140.56106651924244,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_118.jpg,right,145.09199598371336,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_119.jpg,right,135.6977050979471,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_120.jpg,right,135.8708242665281,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_121.jpg,right,130.06415655252562,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_122.jpg,right,131.0070993807249,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_123.jpg,right,131.3760650910323,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_124.jpg,right,148.24334748888575,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_125.jpg,right,144.20939411114398,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_126.jpg,right,139.74395747358463,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_127.jpg,right,133.25846405888655,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_128.jpg,right,135.69945999439943,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_129.jpg,right,138.87410111236406,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_130.jpg,right,137.19895130201368,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_131.jpg,right,135.91155782249126,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_132.jpg,right,139.50481537760038,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_133.jpg,right,142.14223072334966,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_134.jpg,right,137.18861944522018,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_135.jpg,right,131.2477202505829,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_136.jpg,right,137.7285081018958,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_137.jpg,right,142.27535207931103,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_138.jpg,right,142.1630154533234,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_139.jpg,right,137.96232565837283,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_140.jpg,right,131.18391968149587,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_141.jpg,right,129.7062835782252,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_142.jpg,right,128.19114023876557,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_143.jpg,right,128.18334778771106,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_144.jpg,right,129.32037498711398,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_145.jpg,right,126.9390735176534,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_146.jpg,right,127.07753996236582,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_147.jpg,right,127.27797175627059,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_148.jpg,right,128.07181884579617,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_149.jpg,right,126.73843891120676,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_150.jpg,right,125.08375809550878,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_151.jpg,right,125.56512515808235,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_152.jpg,right,125.35616671712535,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_153.jpg,right,126.00790910552533,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_154.jpg,right,118.20526174578653,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_155.jpg,right,117.78565649835308,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_156.jpg,right,120.04286805375642,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_157.jpg,right,121.10734333669333,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_158.jpg,right,124.42971005628485,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_159.jpg,right,124.94678316817887,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_160.jpg,right,119.63767598986516,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_161.jpg,right,117.27726672278212,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_162.jpg,right,118.94050716138568,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_163.jpg,right,121.52473302600342,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_164.jpg,right,125.05933049682145,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_165.jpg,right,174.50178129248536,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_166.jpg,right,158.55388570691736,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_167.jpg,right,131.10276857592112,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_168.jpg,right,126.49405837147336,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_169.jpg,right,119.39820027809341,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_170.jpg,right,124.16811423035267,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_171.jpg,right,121.82521645281547,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_172.jpg,right,130.2607765593728,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_173.jpg,right,141.43179178044903,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_174.jpg,right,146.2484172841692,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_175.jpg,right,124.24311588606709,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_176.jpg,right,71.50794450152459,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_177.jpg,right,69.91300744615585,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_178.jpg,right,70.0623587752547,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_179.jpg,right,90.44027329804858,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_180.jpg,right,71.41412885912254,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_181.jpg,right,73.12739538327062,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_182.jpg,right,76.71108404618947,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_183.jpg,right,98.14363660536964,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_184.jpg,right,138.72404973398508,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_185.jpg,right,135.3061051960748,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_186.jpg,right,126.11749943826436,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_187.jpg,right,124.22674064236126,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_188.jpg,right,136.6486793385417,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_189.jpg,right,126.90068296855596,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_190.jpg,right,120.19351707655717,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_191.jpg,right,117.7505565704977,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_192.jpg,right,119.19588166041706,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_193.jpg,right,123.5606401002742,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_194.jpg,right,123.0584052277121,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_195.jpg,right,120.71707387045015,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_196.jpg,right,120.99046632137761,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_197.jpg,right,121.87519789760577,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_198.jpg,right,124.86257138485493,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_199.jpg,right,123.94842522012821,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_200.jpg,right,122.68998887995414,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_201.jpg,right,118.61963421515875,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_202.jpg,right,118.48485710676812,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_203.jpg,right,119.1714187798292,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_204.jpg,right,118.87470289332414,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_205.jpg,right,115.3331643330257,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_206.jpg,right,104.57463923223598,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_207.jpg,right,111.81343290523311,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_208.jpg,right,82.89780440612633,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_209.jpg,right,94.17153693428062,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_210.jpg,right,105.20911694713125,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_211.jpg,right,110.90866258916081,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_212.jpg,right,101.03861073617642,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_213.jpg,right,105.26405239786725,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_214.jpg,right,115.07406400040325,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_215.jpg,right,115.89006941083323,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_216.jpg,right,117.26172202114081,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_217.jpg,right,117.3019225830679,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_218.jpg,right,124.6077658426063,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_219.jpg,right,118.28604485360266,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_220.jpg,right,111.23715852116814,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_221.jpg,right,118.04780124717672,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_222.jpg,right,76.46534277279963,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_223.jpg,right,89.25523588597052,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_224.jpg,right,93.83005544228475,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_225.jpg,right,93.55990425033202,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_226.jpg,right,103.61539055836788,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_227.jpg,right,99.33651476918156,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_228.jpg,right,100.89297614144596,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_229.jpg,right,101.63609043149656,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_230.jpg,right,113.52842420642057,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_231.jpg,right,114.5487326419829,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_232.jpg,right,112.86830462858545,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_233.jpg,right,126.2086685209896,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_234.jpg,right,125.39630806121778,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_235.jpg,right,121.96102132678654,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_236.jpg,right,118.45163911474725,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_237.jpg,right,122.00705384203681,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_238.jpg,right,129.54424559973964,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_239.jpg,right,133.52413575873038,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_240.jpg,right,133.89384562031222,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_241.jpg,right,136.24307275298386,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_242.jpg,right,136.51755579602988,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_243.jpg,right,135.2456592898487,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_244.jpg,right,135.5083404143453,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_245.jpg,right,141.28830073428793,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_246.jpg,right,141.82464468822522,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_247.jpg,right,141.38050460224227,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_248.jpg,right,140.11947129142732,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_249.jpg,right,137.05768141216072,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_250.jpg,right,134.95927258705998,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_251.jpg,right,137.92265707166752,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_252.jpg,right,135.37050198737109,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_253.jpg,right,131.0024170977322,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_254.jpg,right,133.80734600678917,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_255.jpg,right,135.45423625266926,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_256.jpg,right,136.01726432002442,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_257.jpg,right,136.8379506364358,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_258.jpg,right,140.25301706466087,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_259.jpg,right,139.0579706324432,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_260.jpg,right,136.68209172428197,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_261.jpg,right,136.69097214715,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_262.jpg,right,138.7580551059393,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_263.jpg,right,111.17695860607303,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_264.jpg,right,34.152503481567656,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_265.jpg,right,94.58377583815128,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_266.jpg,right,103.98059888888388,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_267.jpg,right,61.180747622419105,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_268.jpg,right,171.5993375757731,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_269.jpg,right,148.94625993553908,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_270.jpg,right,137.35524476587122,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_271.jpg,right,89.67849938756125,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_272.jpg,right,94.52347471199192,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_273.jpg,right,91.84890910756447,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_274.jpg,right,94.53176509705405,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_275.jpg,right,87.04810886160833,illegal
